psfMag_r	fiberMag_r	fiber2Mag_r	petroMag_r	deVMag_r	expMag_r	modelMag_r	cModelMag_r	class
21.08274	21.18313	21.75769	20.29825	20.22351	20.49036	20.22351	20.22351	b'GALAXY'
19.10495	18.98353	19.65137	17.77423	17.53443	17.89895	17.53441	17.70186	b'GALAXY'
16.12842	16.44799	16.91979	16.18165	16.13249	16.13257	16.13249	16.13249	b'STAR'
19.39241	19.20503	19.91951	16.81441	16.36802	16.99422	16.36801	16.56903	b'GALAXY'
22.0201	21.96022	22.60019	20.9031	20.53622	20.92747	20.92747	20.88441	b'GALAXY'
19.06778	18.75743	19.52784	16.44992	15.86835	16.43692	16.43692	16.39445	b'GALAXY'
19.02524	18.9446	19.61485	17.67225	17.3584	17.72901	17.72901	17.58392	b'GALAXY'
18.20766	18.26508	18.89408	16.97488	16.81599	17.18479	16.81596	16.8437	b'GALAXY'
17.88574	17.88428	18.55174	16.52497	16.28761	16.58209	16.58209	16.42415	b'GALAXY'
18.19603	18.25325	18.87386	17.33914	17.20885	17.40459	17.2088	17.27776	b'GALAXY'
21.48519	21.63039	22.20815	20.8652	20.83422	21.01717	20.83422	20.83651	b'GALAXY'
21.75661	21.64717	22.20907	21.5633	21.44156	21.52173	21.52173	21.52173	b'GALAXY'
22.01316	22.10837	22.69331	20.98265	20.95228	21.29188	21.29188	21.20872	b'GALAXY'
21.37042	21.40211	22.0332	20.05344	19.75091	20.07336	20.0734	19.9687	b'GALAXY'
21.29155	21.65545	22.06848	21.60718	21.32109	21.32112	21.32109	21.32109	b'STAR'
18.79757	18.72518	19.37271	17.61577	17.39447	17.72247	17.39447	17.45541	b'GALAXY'
18.28599	18.31168	18.92181	17.28971	17.20654	17.50221	17.20654	17.20654	b'GALAXY'
15.34127	15.65658	16.13417	15.39253	15.33656	15.33654	15.33654	15.33654	b'STAR'
16.85188	17.16998	17.64667	16.90751	16.85344	16.85344	16.85344	16.85344	b'STAR'
21.40162	21.19242	21.81755	21.31854	21.27713	21.34832	21.27713	21.27713	b'STAR'
18.8439	18.73013	19.42844	17.0316	16.69113	17.15499	16.69113	16.91795	b'GALAXY'
18.31705	18.01803	18.77757	16.43509	16.08467	16.42736	16.42735	16.42736	b'GALAXY'
19.51358	19.28516	20.06692	17.81982	17.90775	17.86593	17.86593	17.86593	b'GALAXY'
18.27312	18.27796	18.89041	16.90081	16.89595	17.34804	16.89594	16.89595	b'GALAXY'
16.59582	16.84923	17.38144	16.42888	16.40087	16.40151	16.4015	16.40111	b'STAR'
19.17357	19.12059	19.76141	17.8002	17.53586	17.89284	17.53586	17.55417	b'GALAXY'
18.38537	18.4221	19.01064	17.55927	17.46256	17.69621	17.46252	17.47047	b'GALAXY'
18.77848	18.65446	19.38993	17.15925	16.74203	17.13842	17.13841	17.12309	b'GALAXY'
18.83622	18.61069	19.31587	17.50834	17.20183	17.55133	17.55133	17.55133	b'GALAXY'
18.31746	18.16694	18.84063	16.6025	16.36794	16.78606	16.36792	16.50237	b'GALAXY'
18.13087	18.2534	18.85527	17.23829	17.20872	17.47351	17.20871	17.20872	b'GALAXY'
17.94533	17.83378	18.50445	16.21145	16.00313	16.32273	16.00313	16.1514	b'GALAXY'
19.46402	19.283	19.96144	17.88244	17.59711	18.06907	17.59711	17.81571	b'GALAXY'
17.01696	16.97522	17.59897	15.45058	15.42556	15.84003	15.42559	15.42556	b'GALAXY'
17.47122	17.8112	18.29596	17.52588	17.46897	17.46872	17.46897	17.46895	b'STAR'
20.65192	20.65143	21.24441	19.82565	19.77332	20.05186	19.77332	19.77332	b'GALAXY'
18.56212	18.38296	19.08692	15.14518	14.66642	15.09907	15.09907	15.09907	b'GALAXY'
17.88877	17.86561	18.46692	16.91204	16.81004	17.08899	16.81001	16.81491	b'GALAXY'
21.27606	21.34968	21.91643	20.57491	20.6985	20.9566	20.6985	20.6985	b'GALAXY'
16.64729	16.96133	17.43616	16.6976	16.65101	16.65093	16.65093	16.65093	b'STAR'
16.57488	16.87452	17.35016	16.60329	16.56174	16.56182	16.56174	16.56174	b'STAR'
18.30647	18.19415	18.82723	17.09526	16.91098	17.17082	16.91098	17.01026	b'GALAXY'
17.3847	17.69868	18.17278	17.43296	17.38871	17.38923	17.38871	17.38871	b'STAR'
18.96546	18.64729	19.37797	16.18712	15.6107	16.19508	16.19508	16.06376	b'GALAXY'
16.91703	17.23148	17.70733	16.96758	16.92076	16.91983	16.92076	16.92072	b'STAR'
18.21694	18.51927	18.99731	18.24352	18.20947	18.20987	18.20987	18.20956	b'STAR'
18.39461	18.71186	19.18627	18.45289	18.39957	18.39947	18.39957	18.39957	b'STAR'
18.37677	18.36365	18.96461	17.49434	17.3918	17.60975	17.3918	17.40075	b'GALAXY'
19.51354	19.36259	20.09893	17.4657	16.8975	17.43641	17.43641	17.40294	b'GALAXY'
18.84442	18.7548	19.44335	17.48155	17.20848	17.57948	17.57948	17.42171	b'GALAXY'
18.45701	18.33471	18.98269	17.58504	17.41335	17.58195	17.58195	17.58195	b'GALAXY'
18.04001	18.03977	18.6558	16.94586	16.87917	17.1997	16.87921	16.87917	b'GALAXY'
21.21583	20.98873	21.60939	20.40961	20.45368	20.74052	20.45347	20.45368	b'GALAXY'
21.53439	21.5277	22.13587	20.1646	20.29686	20.76719	20.29686	20.29686	b'GALAXY'
22.2413	22.31167	22.89412	20.75709	21.43172	21.76872	21.43172	21.43172	b'GALAXY'
16.2071	16.54453	17.02977	16.26509	16.21217	16.21224	16.21217	16.21217	b'STAR'
17.63384	17.96149	18.4492	17.67862	17.62617	17.62623	17.62617	17.62617	b'STAR'
16.37413	16.69933	17.18749	16.41394	16.36316	16.36311	16.36316	16.36316	b'STAR'
17.1108	17.43877	17.92584	17.15728	17.10352	17.10352	17.10352	17.10352	b'STAR'
20.66282	20.96116	21.44428	20.7446	20.65256	20.64894	20.64895	20.65084	b'STAR'
18.81786	19.15208	19.63824	18.87031	18.81709	18.81715	18.81715	18.81715	b'STAR'
17.75671	18.0915	18.57851	17.81458	17.75784	17.75784	17.75784	17.75784	b'STAR'
21.83025	21.69507	22.32835	20.5675	20.43782	20.79095	20.79095	20.62091	b'GALAXY'
21.52124	21.60464	22.17391	20.97186	20.98301	21.14936	20.98297	20.98301	b'GALAXY'
21.03084	21.11122	21.68469	20.49203	20.48704	20.65865	20.48704	20.48704	b'GALAXY'
21.72348	21.71832	22.30435	21.11526	20.9873	21.20465	20.9873	21.02534	b'GALAXY'
21.41122	21.38248	21.98031	20.65237	20.58901	20.77241	20.58901	20.65143	b'GALAXY'
14.10079	14.43752	14.92321	14.15588	14.10192	14.10196	14.10196	14.10194	b'STAR'
14.84009	15.1826	15.66638	14.9018	14.8441	14.84423	14.84423	14.84418	b'STAR'
16.26968	16.598	17.08635	16.31164	16.25631	16.25626	16.25631	16.25631	b'STAR'
14.45365	14.77536	15.26512	14.4872	14.43381	14.43352	14.43352	14.43365	b'STAR'
14.96875	15.28968	15.77955	15.00376	14.94687	14.94685	14.94685	14.94685	b'STAR'
17.24704	17.57389	18.06241	17.28681	17.23294	17.233	17.23294	17.23295	b'STAR'
18.65607	18.97062	19.46109	18.68422	18.6241	18.6243	18.6243	18.6243	b'STAR'
17.59854	17.92696	18.41592	17.63725	17.58755	17.58761	17.58755	17.58755	b'STAR'
20.91337	20.99335	21.563	20.41461	20.41785	20.54648	20.41785	20.43789	b'GALAXY'
21.64167	21.30543	22.0153	20.28529	19.75543	20.19121	20.19121	20.19121	b'GALAXY'
21.6357	21.77126	22.32343	20.8089	21.06702	21.35185	21.06702	21.15298	b'GALAXY'
19.7298	19.47588	20.14922	17.9261	17.71118	18.27302	17.71118	17.71118	b'GALAXY'
21.34179	21.35671	21.94226	20.82755	20.69128	20.82928	20.6913	20.71269	b'GALAXY'
21.74179	21.76627	22.34494	21.11485	20.90905	21.04456	20.90928	20.92656	b'GALAXY'
21.17234	21.13607	21.72906	20.4429	20.32788	20.55764	20.3279	20.36667	b'GALAXY'
22.4568	22.41555	22.99257	21.24376	21.07009	21.52827	21.07009	21.07009	b'GALAXY'
22.0875	21.84759	22.50549	20.99049	20.60391	21.00443	21.00443	20.88807	b'GALAXY'
14.9252	15.25503	15.73928	14.97982	14.92975	14.9296	14.92975	14.92975	b'STAR'
16.35379	16.68094	17.16588	16.40404	16.35238	16.35223	16.35238	16.35238	b'STAR'
18.17716	18.49406	18.98297	18.25359	18.19083	18.19082	18.19081	18.19082	b'STAR'
18.4062	18.73361	19.22005	18.45501	18.40619	18.40618	18.40618	18.40618	b'STAR'
18.90574	19.23444	19.71849	18.95757	18.90261	18.9026	18.9026	18.9026	b'STAR'
19.65464	19.46246	20.11923	18.24245	18.01499	18.41952	18.01504	18.09894	b'GALAXY'
21.12251	21.21367	21.78237	20.63428	20.63662	20.78715	20.63662	20.63662	b'GALAXY'
20.54811	20.48075	21.10087	19.38576	19.35657	19.75558	19.35657	19.35657	b'GALAXY'
21.95392	21.93162	22.5214	21.09411	21.24611	21.36457	21.2461	21.28071	b'GALAXY'
21.08055	21.00626	21.60875	20.1755	20.32377	20.57428	20.32377	20.32377	b'GALAXY'
16.29769	16.62815	17.11248	16.35327	16.29586	16.29598	16.29598	16.29595	b'STAR'
17.77257	18.10117	18.58736	17.8215	17.76808	17.76809	17.76807	17.76808	b'STAR'
15.35163	15.67324	16.16222	15.3894	15.33866	15.33878	15.33878	15.33868	b'STAR'
18.46708	18.70615	19.22268	18.51802	18.45331	18.45338	18.45333	18.45331	b'STAR'
18.64057	18.97399	19.45914	18.70202	18.64314	18.64311	18.64311	18.64311	b'STAR'
18.71374	19.02956	19.52004	18.73522	18.69785	18.69797	18.69797	18.69797	b'STAR'
22.14137	22.04239	22.62958	20.73839	20.84438	21.27314	20.84401	20.85913	b'GALAXY'
22.21919	21.82404	22.50522	21.01057	20.70846	21.06302	20.70845	20.84137	b'GALAXY'
21.92633	21.78537	22.40429	21.08444	20.87029	21.18321	20.87055	20.92396	b'GALAXY'
22.26794	21.91656	22.60484	20.9294	20.25511	20.81065	20.8107	20.81065	b'GALAXY'
21.80597	21.61547	22.25763	20.75063	20.65654	20.95825	20.65659	20.75976	b'GALAXY'
22.06336	21.97958	22.5943	20.82255	20.32127	20.71469	20.32127	20.32127	b'GALAXY'
18.9954	18.97591	19.59601	17.47838	17.41358	17.79508	17.41342	17.41358	b'GALAXY'
18.58118	18.90105	19.38932	18.60509	18.56711	18.56769	18.56711	18.56711	b'STAR'
17.92613	18.25084	18.73908	17.9595	17.91279	17.91267	17.91267	17.91267	b'STAR'
20.08335	20.38528	20.87719	20.094	20.03279	20.03639	20.03279	20.03279	b'STAR'
20.46623	20.47488	21.07651	19.62651	19.59825	19.85715	19.59823	19.59825	b'GALAXY'
22.19663	21.76454	22.45952	20.68047	20.08956	20.767	20.08952	20.2186	b'GALAXY'
20.73451	20.76491	21.3426	20.2295	20.11514	20.23739	20.23738	20.20558	b'GALAXY'
14.77157	15.10589	15.59143	14.81801	14.76857	14.76857	14.76857	14.76857	b'STAR'
17.39898	17.74417	18.22913	17.45232	17.40906	17.40905	17.40905	17.40905	b'STAR'
17.54674	17.8738	18.36356	17.5825	17.53567	17.53567	17.53567	17.53567	b'STAR'
17.37388	17.70637	18.1932	17.41842	17.36927	17.36929	17.36927	17.36927	b'STAR'
19.86405	20.21958	20.69814	19.94534	19.87026	19.87023	19.87025	19.87026	b'STAR'
20.12304	20.45452	20.93846	20.19732	20.11872	20.11874	20.11872	20.11872	b'STAR'
21.47472	21.25717	21.94567	20.10673	19.72956	20.15536	20.15538	20.05178	b'GALAXY'
19.3502	19.41548	20.08475	17.72507	17.53182	18.06985	17.53181	17.53182	b'GALAXY'
15.10657	15.44806	15.93334	15.1631	15.10884	15.10883	15.10883	15.10883	b'STAR'
20.08801	20.11176	20.71044	19.16152	19.19701	19.49317	19.19701	19.19701	b'GALAXY'
14.87361	15.21485	15.70057	14.93611	14.88259	14.88258	14.88259	14.88259	b'STAR'
17.97637	18.31436	18.80207	18.02674	17.97298	17.97304	17.97298	17.97298	b'STAR'
19.79927	19.35255	20.11886	17.87235	17.32727	17.77736	17.77736	17.77736	b'GALAXY'
16.49269	16.83363	17.31889	16.54658	16.49357	16.49344	16.49344	16.49344	b'STAR'
21.60896	21.27148	21.97936	20.62024	20.27393	20.55121	20.55121	20.55121	b'GALAXY'
21.44142	21.58296	22.13134	20.98952	21.02137	21.17166	21.02137	21.02137	b'GALAXY'
21.40792	21.46057	22.02954	20.5423	20.56837	20.90091	20.56837	20.5909	b'GALAXY'
21.42791	21.37663	21.99764	20.20593	20.22583	20.71506	20.22583	20.22583	b'GALAXY'
20.24505	20.16375	20.80283	19.13925	18.94414	19.28617	18.94414	18.98491	b'GALAXY'
21.4259	21.3802	21.99959	20.48491	20.34102	20.63119	20.34102	20.40058	b'GALAXY'
21.56204	21.44568	22.09946	20.68196	20.4423	20.68312	20.68303	20.67213	b'GALAXY'
21.8099	21.87984	22.46242	20.93891	21.03463	21.37216	21.03463	21.03463	b'GALAXY'
21.56788	21.47509	22.09025	20.71398	20.56979	20.80666	20.80664	20.7955	b'GALAXY'
22.65322	22.52684	23.14027	21.21385	21.28439	21.68995	21.28439	21.28439	b'GALAXY'
17.51911	17.84372	18.33344	17.55268	17.50463	17.50525	17.50525	17.50525	b'STAR'
16.06865	16.41502	16.89739	16.13456	16.08204	16.08204	16.08204	16.08204	b'STAR'
15.1829	15.52185	16.00665	15.24132	15.18958	15.18959	15.18958	15.18958	b'STAR'
18.0735	16.62438	17.69003	17.81204	17.84624	17.91024	17.84622	17.84624	b'STAR'
15.72964	16.06281	16.54971	15.77613	15.72565	15.72567	15.72565	15.72565	b'STAR'
18.3215	18.28716	18.90134	17.26574	17.21809	17.55034	17.21808	17.21809	b'GALAXY'
19.14143	19.48225	19.96651	19.20148	19.14262	19.14262	19.14262	19.14262	b'STAR'
18.86949	18.69903	19.35786	17.69257	17.58652	17.93917	17.58651	17.58652	b'GALAXY'
18.26497	18.17936	18.80859	17.01607	16.97065	17.34655	16.97065	16.97065	b'GALAXY'
19.68748	19.67788	20.28822	18.7905	18.70994	18.98204	18.70994	18.70994	b'GALAXY'
21.32214	21.37726	21.91119	21.23868	21.34999	21.34998	21.34999	21.34999	b'STAR'
21.70547	21.45029	22.12583	20.58943	20.14574	20.49917	20.49917	20.49917	b'GALAXY'
21.22281	21.4802	21.9781	21.18124	21.09173	21.11576	21.09173	21.09173	b'GALAXY'
21.85169	21.90271	22.47955	21.29159	21.21803	21.37119	21.21783	21.21999	b'GALAXY'
19.51196	19.63387	20.25989	18.44104	18.3375	18.67877	18.3375	18.3375	b'GALAXY'
19.17674	19.55117	20.03377	19.23127	19.17302	19.17309	19.17304	19.17302	b'STAR'
19.53605	19.56849	20.2256	18.33333	18.13308	18.51584	18.13307	18.22503	b'GALAXY'
16.15209	16.52801	17.01117	16.21788	16.16841	16.16853	16.16841	16.16841	b'STAR'
15.73624	16.082	16.57575	15.75171	15.70817	15.70836	15.70837	15.70836	b'STAR'
20.14342	20.24079	20.84277	19.3242	19.37737	19.64024	19.37737	19.37737	b'GALAXY'
16.36966	16.71825	17.21081	16.40054	16.35151	16.35143	16.35144	16.35143	b'STAR'
18.90607	19.28651	19.76751	18.99612	18.91498	18.91457	18.91498	18.91498	b'STAR'
18.98592	19.34227	19.83162	19.03059	18.96955	18.96927	18.96927	18.96927	b'STAR'
19.0889	19.46145	19.94503	19.17441	19.09412	19.0944	19.09412	19.09416	b'STAR'
18.87832	18.53565	19.29082	16.94635	16.46929	16.86642	16.86642	16.86642	b'GALAXY'
17.75432	17.62897	18.30675	15.78649	15.6534	16.16452	15.6534	15.6534	b'GALAXY'
19.15232	18.82743	19.59498	16.70751	16.17863	16.66552	16.66552	16.66552	b'GALAXY'
21.86636	21.97413	22.54973	21.35673	21.225	21.36594	21.36591	21.283	b'GALAXY'
22.23968	22.32806	22.9199	21.86016	21.36495	21.57128	21.36495	21.38925	b'GALAXY'
18.17692	18.11774	18.77361	16.33738	16.08296	16.49875	16.08287	16.17325	b'GALAXY'
19.21619	18.85481	19.61148	16.96669	16.44934	16.90135	16.90136	16.90135	b'GALAXY'
16.9513	17.30761	17.79798	16.98827	16.94445	16.94451	16.94445	16.94445	b'STAR'
18.63314	18.61883	19.23346	17.69682	17.61154	17.87968	17.61148	17.61745	b'GALAXY'
18.14879	18.51571	19.00405	18.1991	18.14614	18.14631	18.1463	18.14631	b'STAR'
17.4147	17.77483	18.26524	17.45247	17.40596	17.40596	17.40596	17.40596	b'STAR'
17.1248	17.47873	17.97001	17.16093	17.10948	17.10941	17.10941	17.10941	b'STAR'
18.74106	18.60615	19.30957	16.67996	16.34191	16.73214	16.73214	16.53751	b'GALAXY'
18.1899	18.54347	19.03409	18.23089	18.1797	18.17976	18.1797	18.1797	b'STAR'
17.92744	18.28723	18.77544	17.97264	17.92775	17.92764	17.92775	17.92774	b'STAR'
19.56504	19.2395	19.9781	16.77997	16.30172	16.90872	16.90872	16.66574	b'GALAXY'
17.54334	17.89454	18.38488	17.58498	17.53652	17.53644	17.53644	17.5365	b'STAR'
18.57663	18.45813	19.11174	17.27357	17.07598	17.383	17.07598	17.16304	b'GALAXY'
17.90054	18.24452	18.73619	17.93703	17.8871	17.88737	17.8871	17.88711	b'STAR'
20.12943	20.47364	20.94937	20.18799	20.13118	20.132	20.13118	20.13118	b'STAR'
20.18873	20.22752	20.84493	19.40261	19.22009	19.43764	19.22009	19.26021	b'GALAXY'
21.24728	21.2343	21.87534	20.2192	19.99977	20.30354	19.99977	20.09407	b'GALAXY'
21.51323	21.6351	22.19928	21.29593	21.13716	21.16484	21.16482	21.16484	b'GALAXY'
21.94461	22.03916	22.62108	21.36814	21.33725	21.46311	21.33728	21.3684	b'GALAXY'
15.76446	16.10946	16.60135	15.80297	15.74803	15.74817	15.74817	15.74817	b'STAR'
14.35907	14.70409	15.19127	14.41304	14.36114	14.36143	14.36143	14.3612	b'STAR'
19.8731	20.22504	20.71018	19.91685	19.86269	19.86001	19.86269	19.86269	b'STAR'
17.37033	17.7243	18.20965	17.43832	17.37832	17.37849	17.37832	17.37832	b'STAR'
16.99806	17.34621	17.83357	17.05173	16.99773	16.99802	16.99802	16.99782	b'STAR'
18.68798	19.0422	19.52878	18.75338	18.69262	18.69261	18.69262	18.69262	b'STAR'
18.0191	18.36433	18.85145	18.06934	18.01536	18.0153	18.01531	18.0153	b'STAR'
17.81899	18.16938	18.65516	17.87623	17.82538	17.82529	17.82529	17.82529	b'STAR'
16.53156	16.8765	17.36826	16.57531	16.52132	16.52114	16.52132	16.52132	b'STAR'
19.69966	20.06114	20.54416	19.77471	19.70817	19.70815	19.70815	19.70815	b'STAR'
20.94435	20.78847	21.44196	19.90622	19.60783	19.93384	19.60783	19.68664	b'GALAXY'
20.88543	21.03986	21.59385	20.48905	20.49392	20.61255	20.49399	20.51257	b'GALAXY'
15.68858	16.02986	16.52234	15.72898	15.67138	15.67162	15.67138	15.67138	b'STAR'
17.00542	17.31911	17.81692	17.0117	16.95752	16.95932	16.95752	16.95752	b'STAR'
16.72956	17.08805	17.57474	16.79322	16.7291	16.72911	16.7291	16.7291	b'STAR'
15.41821	15.75188	16.2452	15.447	15.38977	15.39012	15.38977	15.38977	b'STAR'
17.94721	18.28012	18.77328	17.97634	17.91867	17.91904	17.91904	17.91904	b'STAR'
16.83598	17.1887	17.67678	16.88957	16.83078	16.83076	16.83076	16.83076	b'STAR'
18.9494	19.30542	19.79356	18.986	18.94242	18.94242	18.94242	18.94242	b'STAR'
17.1768	17.53104	18.01923	17.22973	17.16784	17.16788	17.16788	17.16788	b'STAR'
19.91998	19.41324	20.22892	17.51099	16.95723	17.49374	17.49374	17.49374	b'GALAXY'
17.58098	17.93285	18.42143	17.63196	17.56826	17.56834	17.56826	17.56826	b'STAR'
21.28603	21.63816	22.11486	21.36849	21.27883	21.29321	21.29321	21.29321	b'STAR'
21.1512	21.51962	21.98597	21.27042	21.15654	21.15651	21.15654	21.15654	b'STAR'
20.28478	20.2939	20.88931	19.54739	19.60102	19.83595	19.60094	19.60102	b'GALAXY'
21.3536	21.16994	21.85998	20.21392	19.77967	20.17703	20.17703	20.15932	b'GALAXY'
21.63606	21.65163	22.23921	20.59142	20.73394	21.05917	20.73394	20.82362	b'GALAXY'
21.27712	21.20363	21.83766	20.29961	20.05573	20.43407	20.05573	20.12111	b'GALAXY'
21.32929	21.39124	21.962	20.72116	20.62576	20.81878	20.62576	20.66977	b'GALAXY'
21.63902	21.65155	22.28707	20.71371	20.5556	20.79647	20.5556	20.59208	b'GALAXY'
14.92627	15.26617	15.7539	14.96818	14.91883	14.91896	14.91896	14.91892	b'STAR'
16.03553	16.3709	16.85892	16.0749	16.03037	16.02999	16.02999	16.0303	b'STAR'
17.14972	17.45099	17.95173	17.13695	17.08741	17.08885	17.08741	17.08761	b'STAR'
17.94095	18.17597	18.70969	17.96712	17.9342	17.93464	17.9342	17.93423	b'STAR'
18.66668	18.66131	19.29325	18.70007	18.67567	18.67558	18.67567	18.67567	b'STAR'
19.07751	18.88487	19.5788	17.70172	17.4057	17.77716	17.77716	17.65592	b'GALAXY'
16.96007	17.26412	17.76276	16.94826	16.90062	16.90218	16.90062	16.90069	b'STAR'
18.39662	18.73263	19.22455	18.42938	18.37389	18.37397	18.37397	18.37397	b'STAR'
18.08882	18.4313	18.9207	18.13855	18.07877	18.07882	18.07877	18.07877	b'STAR'
16.13806	16.47837	16.96534	16.18451	16.13901	16.13906	16.13906	16.13906	b'STAR'
18.26478	18.62469	19.10639	18.34053	18.27934	18.27893	18.27934	18.27934	b'STAR'
20.07864	20.12422	20.72209	19.32294	19.27269	19.52106	19.27269	19.27269	b'GALAXY'
19.55946	19.55918	20.17677	18.44408	18.43906	18.80165	18.43905	18.43906	b'GALAXY'
18.16355	18.51068	18.99561	18.22653	18.17458	18.17473	18.17458	18.17458	b'STAR'
19.31394	19.03872	19.77145	16.70502	16.15473	16.74006	16.74006	16.57947	b'GALAXY'
16.57842	16.90768	17.39864	16.60734	16.56738	16.56748	16.56748	16.56748	b'STAR'
17.90625	17.6512	18.37073	15.52951	15.27354	15.77442	15.27355	15.39918	b'GALAXY'
17.67615	18.02458	18.51007	17.73055	17.68424	17.68433	17.68432	17.68433	b'STAR'
18.24595	18.18347	18.82412	17.09685	16.9439	17.22329	16.9439	16.99094	b'GALAXY'
18.98356	19.29745	19.79022	19.03798	18.96649	18.96608	18.96608	18.96608	b'STAR'
16.97092	17.29691	17.78919	16.98552	16.94726	16.94701	16.94726	16.94726	b'STAR'
18.40195	18.71972	19.21545	18.40773	18.36525	18.36547	18.36525	18.36526	b'STAR'
19.47957	19.19236	19.95545	16.79104	16.03012	16.72188	16.72186	16.72188	b'GALAXY'
19.66838	19.99595	20.48777	19.69065	19.65021	19.65052	19.65021	19.65021	b'STAR'
18.33776	18.37504	18.97906	17.48928	17.42504	17.64735	17.42504	17.42504	b'GALAXY'
18.13948	18.46569	18.95734	18.1536	18.1113	18.11156	18.1113	18.11131	b'STAR'
18.77722	19.13606	19.61944	18.84947	18.78734	18.78733	18.78733	18.78733	b'STAR'
19.96534	19.58998	20.36331	17.35575	16.661	17.26876	17.26875	17.26876	b'GALAXY'
18.79666	19.13297	19.62087	18.83232	18.78258	18.78288	18.78288	18.78288	b'STAR'
18.97884	18.91568	19.56817	16.38023	17.23289	17.87815	17.23289	17.23289	b'GALAXY'
20.22445	20.58603	21.06463	20.28014	20.2268	20.22691	20.22691	20.22691	b'STAR'
19.62866	19.99917	20.47505	19.75121	19.64891	19.64876	19.64876	19.64889	b'STAR'
21.69565	21.42064	22.12828	20.61189	20.00297	20.46899	20.46899	20.46899	b'GALAXY'
21.60187	21.58871	22.19264	20.80944	20.72982	20.96294	20.96294	20.82985	b'GALAXY'
21.42883	21.40615	22.02918	20.54505	20.29165	20.67122	20.29165	20.33858	b'GALAXY'
22.0508	22.31572	22.81677	21.37975	21.89531	22.06464	22.06473	22.00203	b'GALAXY'
21.761	21.84095	22.42957	21.03477	21.04742	21.24686	21.04742	21.04742	b'GALAXY'
21.50443	21.66316	22.2216	20.7303	20.84418	21.12054	20.84418	20.84418	b'GALAXY'
19.86136	19.87856	20.49456	18.81657	18.73105	19.05463	18.73105	18.73105	b'GALAXY'
20.7087	20.16785	20.89956	20.31546	20.35366	20.47818	20.35368	20.35366	b'GALAXY'
19.17628	19.18655	19.80709	17.54487	17.6613	18.25029	17.6613	17.6613	b'GALAXY'
18.65462	18.66178	19.27917	17.57845	17.50821	17.83657	17.5082	17.50821	b'GALAXY'
19.37879	19.26188	19.9402	17.8314	17.57346	17.98869	17.57346	17.74094	b'GALAXY'
19.32584	19.34202	19.9492	18.51418	18.44771	18.7147	18.44768	18.44771	b'GALAXY'
21.49711	21.41033	22.02953	21.17921	21.04911	21.16048	21.04911	21.04911	b'GALAXY'
18.81648	18.66899	19.38982	16.95279	16.53779	16.95725	16.95729	16.89714	b'GALAXY'
18.9712	18.90368	19.60245	16.85221	16.3918	16.88186	16.88184	16.78062	b'GALAXY'
21.04278	21.34072	21.82376	21.01902	20.99631	20.99598	20.99626	20.99631	b'STAR'
21.38344	21.67829	22.15102	21.53475	21.33525	21.33584	21.33584	21.33584	b'STAR'
21.38301	21.34536	21.9844	20.40678	20.12204	20.44363	20.12201	20.19104	b'STAR'
20.13692	20.0809	20.71646	18.71229	18.60601	19.10741	18.606	18.60601	b'GALAXY'
21.65455	21.8854	22.39577	21.57353	21.50362	21.51628	21.51627	21.51628	b'STAR'
18.75658	18.74531	19.36822	17.21604	17.18381	17.62843	17.18383	17.18381	b'GALAXY'
18.92536	19.23204	19.70681	18.96904	18.92314	18.9232	18.9232	18.9232	b'STAR'
21.41814	21.51882	22.08549	20.79398	20.82126	21.04626	20.82126	20.84526	b'GALAXY'
21.19639	21.23986	21.82958	20.2167	20.24807	20.596	20.24807	20.24807	b'GALAXY'
21.22968	21.28704	21.86856	20.53519	20.49628	20.75462	20.49628	20.52863	b'GALAXY'
